State,ST_CEN_CD,District,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4,DISTRICT,Dist_name
Jharkhand,20,Hazaribagh,15,Characteristics of Women,Women with 10 or more years of schooling (%),40.1,35.4,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Marriage and Fertility,Women age 2024 years married before age 18 years (%),38.6,40.8,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),3.3,2,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),10.9,9,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),74.6,47.7,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Current Use of Family Planning Methods,Any method (%),60.8,55.8,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Current Use of Family Planning Methods,Any modern method (%),53.6,54.8,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Current Use of Family Planning Methods,Female sterilization (%),45.8,50.1,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Current Use of Family Planning Methods,Male sterilization (%),0.2,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Current Use of Family Planning Methods,IUD/PPIUD (%),0.8,1,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Current Use of Family Planning Methods,Pill (%),1.1,0.8,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Current Use of Family Planning Methods,Condom (%),3.4,2.5,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Current Use of Family Planning Methods,Injectables (%),0.3,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Unmet Need for Family Planning,Total unmet need (%),11.5,15.5,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Unmet Need for Family Planning,Unmet need for spacing (%),6.4,9.7,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),20.3,36.7,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Quality of Family Planning Services,Current users ever told about side effects of current method (%),37.8,54.2,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),59.8,59.4,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),36.4,39.1,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus (%),88.5,91.7,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),23.8,13.4,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),16.8,0.8,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),89,96.3,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),65.4,58.4,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs),2328,1431,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),8,7.3,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),67.7,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Delivery Care,Institutional births (%),82,76.5,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Delivery Care,Institutional births in public facility (%),59.8,47.4,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Delivery Care,Home births that were conducted by skilled health personnel (%),7.2,6.9,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Delivery Care,Births attended by skilled health personnel (%),85.6,83.2,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Delivery Care,Births delivered by caesarean section (%),14.7,15.7,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),37.8,45.9,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),10.6,4.9,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall (%),70.1,72.5,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),80.5,89.9,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received BCG (%),97.1,100,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of polio vaccine (%),71.8,73.5,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),89.9,90.5,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received the first dose of measlescontaining vaccine (MCV) (%),85.9,97.1,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Vaccinations and Vitamin A Supplementation,Children age 24-35 months who have received a second dose of measlescontaining vaccine (MCV) (%),39.9,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),75.5,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),88.4,67,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Vaccinations and Vitamin A Supplementation,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),71.1,71.9,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who received most of their vaccinations in a public health facility (%),97.1,97.7,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),2.9,2.3,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),9.1,5.9,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),54.4,60.6,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),20,30.1,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),64.2,66,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.7,3.5,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),67.3,65.6,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth (%),17.9,41.5,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed (%),77,74.7,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semisolid food and breastmilk (%),0,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Feeding Practices and Nutritional Status of Children,Breastfeeding children age 6-23 months receiving an adequate diet (%),15.5,1.5,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Feeding Practices and Nutritional Status of Children,Nonbreastfeeding children age 6-23 months receiving an adequate diet (%),0,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Feeding Practices and Nutritional Status of Children,Total children age 6-23 months receiving an adequate diet (%),16.9,1.5,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height for age) (%),37.8,49.3,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight for height) (%),16.2,24.5,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight for height) (%),5.9,8.9,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight for age) (%),32.5,47.1,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight fo rheight)20 (%),1.4,2.9,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18),25.3,32.4,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Nutritional Status of Women,Women who are overweight or obese,15,9.5,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Nutritional Status of Women,Women who have high risk waisttohip ratio,51.7,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Anaemia among Children and Women,Children age 6-59 months who are anaemic ,62.1,64.3,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Anaemia among Children and Women,Nonpregnant women age 15-49 years who are anaemic ,56.2,61.6,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic,54.4,44.9,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Anaemia among Children and Women,All women age 15-49 years who are anaemic (%),56.1,60.8,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Anaemia among Children and Women,All women age 15-19 years who are anaemic (%),54.1,64.5,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Blood Sugar Level among women,Female Blood sugar level  high (141-160 mg/dl) (%),4.4,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Blood Sugar Level among women,Female Blood sugar level  very high (>160 mg/dl) (%),3.8,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Blood Sugar Level among women,Female Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.8,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Blood Sugar Level among men,Male Blood sugar level  high (141-160 mg/dl) (%),6.4,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Blood Sugar Level among men,Male Blood sugar level  very high (>160 mg/dl) (%),6.3,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Blood Sugar Level among men,Male Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.5,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Hypertension among women,Female Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.6,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Hypertension among women,Female Moderately or severely elevated blood pressure (%),5.9,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Hypertension among women,Female Elevated blood pressure or taking medicine to control blood pressure (%),18.8,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Hypertension among men,Male Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.4,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Hypertension among men,Male Moderately or severely elevated blood pressure (%),9.9,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Hypertension among men,Male Elevated blood pressure or taking medicine to control blood pressure (%),30.8,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),1,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),4.8,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),42.5,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),3.4,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Hazaribagh,15,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),35.1,0,Hazaribagh_15,Hazaribagh
Jharkhand,20,Jamtara,18,Population and Household Profile,Female population age 6 years and above who ever attended school (%),63.7,56.3,Jamtara_18,Jamtara
Jharkhand,20,Jamtara,18,Population and Household Profile,Population below age 15 years (%),29.5,33.5,Jamtara_18,Jamtara
Jharkhand,20,Jamtara,18,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",996,990,Jamtara_18,Jamtara
Jharkhand,20,Jamtara,18,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",825,915,Jamtara_18,Jamtara
Jharkhand,20,Jamtara,18,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),71.2,53.3,Jamtara_18,Jamtara
Jharkhand,20,Jamtara,18,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),36.9,0,Jamtara_18,Jamtara
Jharkhand,20,Jamtara,18,Population and Household Profile,Population living in households with electricity (%),92.2,83.9,Jamtara_18,Jamtara
Jharkhand,20,Jamtara,18,Population and Household Profile,Population living in households with an improved drinkingwater source (%),93,89.5,Jamtara_18,Jamtara
Jharkhand,20,Jamtara,18,Population and Household Profile,Population living in households that use an improved sanitation facility (%),52.8,14.5,Jamtara_18,Jamtara
